timeTick, motor1, motor2, motor3, motor4, kalX, kalY, kalZ, kalPX, kalPY, kalPZ
477360, 0.0, 0.0, 0.0, 0.0, 2.041834592819214, -0.29022711515426636, -0.4170371890068054, 0.0037916568107903004, 2.896721124649048, 1.9566839933395386
477370, 0.0, 0.0, 0.0, 0.0, 2.0416221618652344, -0.2934267818927765, -0.4136411249637604, 0.006417505908757448, 2.8819472789764404, 1.9382294416427612
477380, 0.0, 0.0, 0.0, 0.0, 2.041438102722168, -0.2962316870689392, -0.4105537533760071, 0.008979585021734238, 2.868565082550049, 1.9224600791931152
477392, 0.0, 0.0, 0.0, 0.0, 2.041306734085083, -0.3002505898475647, -0.40623968839645386, 0.01133563183248043, 2.849123239517212, 1.8989992141723633
477400, 0.0, 0.0, 0.0, 0.0, 2.041019916534424, -0.2902156710624695, -0.414677232503891, 0.012996431440114975, 2.89141583442688, 1.8995563983917236
477410, 0.0, 0.0, 0.0, 0.0, 2.041093587875366, -0.3068648874759674, -0.3987456262111664, 0.014953818172216415, 2.816511869430542, 1.8618204593658447
477420, 0.0, 0.0, 0.0, 0.0, 2.040825366973877, -0.29669883847236633, -0.4075343608856201, 0.016282403841614723, 2.86051344871521, 1.8658087253570557
477430, 0.0, 0.0, 0.0, 0.0, 2.0408213138580322, -0.3006342351436615, -0.4061253070831299, 0.017656894400715828, 2.8444387912750244, 1.8737558126449585
477440, 0.0, 0.0, 0.0, 0.0, 2.0408356189727783, -0.30285757780075073, -0.403160035610199, 0.01895175687968731, 2.832869291305542, 1.8608356714248657
477450, 0.0, 0.0, 0.0, 0.0, 2.040653944015503, -0.29410263895988464, -0.41720861196517944, 0.01998067833483219, 2.878648519515991, 1.9160709381103516
477460, 0.0, 0.0, 0.0, 0.0, 2.0407326221466064, -0.2967638075351715, -0.41193172335624695, 0.021037399768829346, 2.8635926246643066, 1.8823293447494507
477470, 0.0, 0.0, 0.0, 0.0, 2.0425240993499756, -0.5133699774742126, -0.012427055276930332, 0.0005665278877131641, 0.001881014439277351, -4.4767984945792705e-05
477480, 0.0, 0.0, 0.0, 0.0, 2.042433500289917, -0.5130347609519958, -0.007118796929717064, 0.0029486322309821844, 0.02281195856630802, 0.0010361106833443046
477490, 0.0, 0.0, 0.0, 0.0, 2.04240345954895, -0.5124152302742004, -0.004690050147473812, 0.005181229207664728, 0.04705256596207619, 0.0034072292037308216
477500, 0.0, 0.0, 0.0, 0.0, 2.042449951171875, -0.5117975473403931, 0.006519633810967207, 0.005846872925758362, 0.10876164585351944, 0.014661971479654312
477510, 0.0, 0.0, 0.0, 0.0, 2.042475938796997, -0.5106391906738281, 0.006101787090301514, 0.007614545524120331, 0.14992699027061462, 0.021862778812646866
477521, 0.0, 0.0, 0.0, 0.0, 2.042506694793701, -0.50914466381073, 0.004711398389190435, 0.008252131752669811, 0.21583591401576996, 0.03537273034453392
477530, 0.0, 0.0, 0.0, 0.0, 2.0425689220428467, -0.5067226886749268, 0.0031809983775019646, 0.00876852311193943, 0.2809431552886963, 0.05020041763782501
477540, 0.0, 0.0, 0.0, 0.0, 2.042555332183838, -0.5043867826461792, 0.0011574144009500742, 0.008422489278018475, 0.3674354553222656, 0.07348514348268509
477550, 0.0, 0.0, 0.0, 0.0, 2.0425779819488525, -0.500580370426178, 0.004098956007510424, 0.008402315899729729, 0.43860873579978943, 0.1047435849905014
477560, 0.0, 0.0, 0.0, 0.0, 2.0425450801849365, -0.49760502576828003, 0.0015334698837250471, 0.007866287603974342, 0.5324046015739441, 0.13473178446292877
477570, 0.0, 0.0, 0.0, 0.0, 2.0425570011138916, -0.4926392436027527, -0.0013448967365548015, 0.007581578567624092, 0.61479252576828, 0.16186514496803284
477580, 0.0, 0.0, 0.0, 0.0, 2.042527198791504, -0.48779648542404175, -0.004881362430751324, 0.006999771576374769, 0.7059723734855652, 0.194362074136734
477590, 0.0, 0.0, 0.0, 0.0, 2.042475938796997, -0.4824122190475464, -0.00895705632865429, 0.00624957587569952, 0.7980426549911499, 0.2291180044412613
477601, 0.0, 0.0, 0.0, 0.0, 2.042405366897583, -0.4764212667942047, -0.006855442654341459, 0.00590614415705204, 0.8730967044830322, 0.2881172001361847
477610, 0.0, 0.0, 0.0, 0.0, 2.042397975921631, -0.46898236870765686, -0.01068776287138462, 0.006647828966379166, 0.9428431391716003, 0.31469666957855225
477620, 0.0, 0.0, 0.0, 0.0, 2.042318820953369, -0.4624471366405487, -0.01587090641260147, 0.005971347913146019, 1.031509518623352, 0.35213908553123474
477630, 0.0, 0.0, 0.0, 0.0, 2.0422449111938477, -0.4555731415748596, -0.021502716466784477, 0.005125527270138264, 1.1177419424057007, 0.3900887370109558
477640, 0.0, 0.0, 0.0, 0.0, 2.042121648788452, -0.44863513112068176, -0.01278764009475708, 0.005474754609167576, 1.1341365575790405, 0.4822840690612793
477650, 0.0, 0.0, 0.0, 0.0, 2.0420119762420654, -0.4411683678627014, -0.018276700749993324, 0.004375071730464697, 1.213609218597412, 0.5176445245742798
477660, 0.0, 0.0, 0.0, 0.0, 2.041896104812622, -0.4310620427131653, -0.02430231124162674, 0.0031437103170901537, 1.2941997051239014, 0.5539939999580383
477670, 0.0, 0.0, 0.0, 0.0, 2.0417723655700684, -0.423796147108078, -0.030457844957709312, 0.001837442978285253, 1.36444890499115, 0.5832691192626953
477681, 0.0, 0.0, 0.0, 0.0, 2.041652202606201, -0.41660380363464355, -0.03675316646695137, 0.0006834898958913982, 1.429433822631836, 0.6097704172134399
477690, 0.0, 0.0, 0.0, 0.0, 2.041480541229248, -0.4102688133716583, -0.022675031796097755, 0.0013830598909407854, 1.3922053575515747, 0.6882593631744385
477700, 0.0, 0.0, 0.0, 0.0, 2.0413386821746826, -0.4032819867134094, -0.028417641296982765, -5.0762089813360944e-05, 1.4496811628341675, 0.7045481204986572
477710, 0.0, 0.0, 0.0, 0.0, 2.041257619857788, -0.39349737763404846, -0.03342112898826599, 4.0394748793914914e-05, 1.500004529953003, 0.7133119702339172
477720, 0.0, 0.0, 0.0, 0.0, 2.0411465167999268, -0.38779571652412415, -0.03917136788368225, -0.0014217749703675508, 1.5443243980407715, 0.7176648378372192
477731, 0.0, 0.0, 0.0, 0.0, 2.0410311222076416, -0.3841104507446289, -0.022009292617440224, -1.956954292836599e-05, 1.4708327054977417, 0.7694388628005981
477740, 0.0, 0.0, 0.0, 0.0, 2.040926218032837, -0.37757691740989685, -0.027543026953935623, -0.001696819788776338, 1.5161571502685547, 0.7656455039978027
477751, 0.0, 0.0, 0.0, 0.0, 2.0408358573913574, -0.3731819689273834, -0.032694995403289795, -0.0036630015820264816, 1.5500469207763672, 0.7542746067047119
477760, 0.0, 0.0, 0.0, 0.0, 2.0406455993652344, -0.36184364557266235, -0.03872990608215332, -0.005496244411915541, 1.6088019609451294, 0.7718198299407959
477770, 0.0, 0.0, 0.0, 0.0, 2.040536403656006, -0.3563726246356964, -0.0446883961558342, -0.007514422293752432, 1.6439223289489746, 0.7571284770965576
477780, 0.0, 0.0, 0.0, 0.0, 2.0404326915740967, -0.3528515696525574, -0.02883817069232464, -0.006559592206031084, 1.5817776918411255, 0.7865456342697144
477791, 0.0, 0.0, 0.0, 0.0, 2.040403366088867, -0.3518132269382477, -0.03371625766158104, -0.008713540621101856, 1.5981476306915283, 0.7487428784370422
477800, 0.0, 0.0, 0.0, 0.0, 2.0403590202331543, -0.35099250078201294, -0.038715947419404984, -0.010951862670481205, 1.6128838062286377, 0.7106136083602905
477810, 0.0, 0.0, 0.0, 0.0, 2.0402777194976807, -0.34254881739616394, -0.04363921657204628, -0.011598198674619198, 1.6492042541503906, 0.698229968547821
477820, 0.0, 0.0, 0.0, 0.0, 2.0402300357818604, -0.3423517346382141, -0.029371093958616257, -0.01092144101858139, 1.5881730318069458, 0.7168224453926086
477831, 0.0, 0.0, 0.0, 0.0, 2.0401830673217773, -0.3403441905975342, -0.03492556884884834, -0.013164355419576168, 1.6086817979812622, 0.6785372495651245
477840, 0.0, 0.0, 0.0, 0.0, 2.0401577949523926, -0.34042730927467346, -0.0401495024561882, -0.015671780332922935, 1.6207884550094604, 0.6369003057479858
477851, 0.0, 0.0, 0.0, 0.0, 2.0401251316070557, -0.3389313817024231, -0.04608548805117607, -0.018038729205727577, 1.638741374015808, 0.5984848737716675
477860, 0.0, 0.0, 0.0, 0.0, 2.0402023792266846, -0.34702587127685547, -0.046187639236450195, -0.019587134942412376, 1.6146661043167114, 0.571994960308075
477870, 0.0, 0.0, 0.0, 0.0, 2.0401716232299805, -0.3472696542739868, -0.028612926602363586, -0.01769552193582058, 1.5430164337158203, 0.6181952357292175
477880, 0.0, 0.0, 0.0, 0.0, 2.0401928424835205, -0.34886807203292847, -0.0335109606385231, -0.02002931386232376, 1.5490714311599731, 0.5686404705047607
477891, 0.0, 0.0, 0.0, 0.0, 2.040182113647461, -0.3503059148788452, -0.038591932505369186, -0.022299157455563545, 1.5555081367492676, 0.5218115448951721
477900, 0.0, 0.0, 0.0, 0.0, 2.0401151180267334, -0.34411612153053284, -0.043625518679618835, -0.023170992732048035, 1.5837849378585815, 0.5004594326019287
477910, 0.0, 0.0, 0.0, 0.0, 2.0400679111480713, -0.3443520665168762, -0.02960170991718769, -0.021907474845647812, 1.5292023420333862, 0.5451335310935974
477920, 0.0, 0.0, 0.0, 0.0, 2.040081739425659, -0.3466331362724304, -0.034617431461811066, -0.02416088618338108, 1.5324935913085938, 0.4954584240913391
477930, 0.0, 0.0, 0.0, 0.0, 2.0400936603546143, -0.3485981225967407, -0.03983154147863388, -0.026468100026249886, 1.5368075370788574, 0.4496414065361023
477941, 0.0, 0.0, 0.0, 0.0, 2.0398528575897217, -0.33505451679229736, -0.05093258619308472, -0.029579002410173416, 1.6004822254180908, 0.42585670948028564
477950, 0.0, 0.0, 0.0, 0.0, 2.0397257804870605, -0.3326166868209839, -0.033895693719387054, -0.02703813835978508, 1.5503159761428833, 0.5138535499572754
477960, 0.0, 0.0, 0.0, 0.0, 2.0398337841033936, -0.3409164845943451, -0.034250758588314056, -0.028343159705400467, 1.5265905857086182, 0.4883272051811218
477970, 0.0, 0.0, 0.0, 0.0, 2.0398309230804443, -0.34217751026153564, -0.0398293063044548, -0.030606605112552643, 1.532492756843567, 0.44153156876564026
477980, 0.0, 0.0, 0.0, 0.0, 2.0398428440093994, -0.34455788135528564, -0.0450480654835701, -0.03272629156708717, 1.5338717699050903, 0.39771145582199097
477991, 0.0, 0.0, 0.0, 0.0, 2.0398502349853516, -0.3465391993522644, -0.05029676482081413, -0.034807827323675156, 1.536202311515808, 0.358478307723999
478001, 0.0, 0.0, 0.0, 0.0, 2.0394325256347656, -0.3291924297809601, -0.038941651582717896, -0.0333888866007328, 1.5468802452087402, 0.46347424387931824
478010, 0.0, 0.0, 0.0, 0.0, 2.039447069168091, -0.33097562193870544, -0.04410603269934654, -0.03528337925672531, 1.550318956375122, 0.42410385608673096
478020, 0.0, 0.0, 0.0, 0.0, 2.039632797241211, -0.3400461673736572, -0.04394252225756645, -0.035022806376218796, 1.5197776556015015, 0.3905279040336609
478030, 0.0, 0.0, 0.0, 0.0, 2.0396454334259033, -0.3424873352050781, -0.049030013382434845, -0.03677980601787567, 1.519119143486023, 0.35038936138153076
478040, 0.0, 0.0, 0.0, 0.0, 2.0392136573791504, -0.3254769742488861, -0.03804715722799301, -0.035247981548309326, 1.531611680984497, 0.45248621702194214
478050, 0.0, 0.0, 0.0, 0.0, 2.039224624633789, -0.32762670516967773, -0.04299824312329292, -0.036990322172641754, 1.5326393842697144, 0.4130443334579468
478060, 0.0, 0.0, 0.0, 0.0, 2.0393500328063965, -0.3359110951423645, -0.04328734427690506, -0.03787914291024208, 1.5086674690246582, 0.3904944360256195
478070, 0.0, 0.0, 0.0, 0.0, 2.039393901824951, -0.33863797783851624, -0.04816571995615959, -0.03928155452013016, 1.506084680557251, 0.350871741771698
478080, 0.0, 0.0, 0.0, 0.0, 2.0394344329833984, -0.34092244505882263, -0.05300888419151306, -0.04052502661943436, 1.5047979354858398, 0.31586650013923645
478090, 0.0, 0.0, 0.0, 0.0, 2.0392696857452393, -0.3385714888572693, -0.035755082964897156, -0.037587203085422516, 1.4625226259231567, 0.4144322872161865
478100, 0.0, 0.0, 0.0, 0.0, 2.0391604900360107, -0.33295246958732605, -0.03991345688700676, -0.03804933652281761, 1.4841713905334473, 0.3973568379878998
478110, 0.0, 0.0, 0.0, 0.0, 2.0391652584075928, -0.3334004580974579, -0.044907622039318085, -0.03903352841734886, 1.4895422458648682, 0.36446598172187805
478120, 0.0, 0.0, 0.0, 0.0, 2.0391902923583984, -0.33514517545700073, -0.04948998615145683, -0.03996630758047104, 1.4898836612701416, 0.3325684368610382
478130, 0.0, 0.0, 0.0, 0.0, 2.0392379760742188, -0.3376432955265045, -0.05397050455212593, -0.0408485010266304, 1.4863508939743042, 0.29915928840637207
478140, 0.0, 0.0, 0.0, 0.0, 2.0390963554382324, -0.33605289459228516, -0.03709568455815315, -0.038186270743608475, 1.4460591077804565, 0.3842630982398987
478150, 0.0, 0.0, 0.0, 0.0, 2.0389554500579834, -0.32978004217147827, -0.04145132005214691, -0.03975396975874901, 1.4726768732070923, 0.3765995502471924
478160, 0.0, 0.0, 0.0, 0.0, 2.0390076637268066, -0.33179908990859985, -0.04579674452543259, -0.04057762771844864, 1.4712908267974854, 0.34406688809394836
478170, 0.0, 0.0, 0.0, 0.0, 2.039013624191284, -0.332188218832016, -0.05057666823267937, -0.04134998098015785, 1.4750674962997437, 0.31551098823547363
478180, 0.0, 0.0, 0.0, 0.0, 2.038867473602295, -0.32988694310188293, -0.03349282965064049, -0.03833044320344925, 1.4380820989608765, 0.41115981340408325
478190, 0.0, 0.0, 0.0, 0.0, 2.0389010906219482, -0.331548810005188, -0.037411317229270935, -0.039170004427433014, 1.4377583265304565, 0.37949278950691223
478200, 0.0, 0.0, 0.0, 0.0, 2.0389697551727295, -0.3340319097042084, -0.04136770963668823, -0.03997456282377243, 1.4332177639007568, 0.34534406661987305
478210, 0.0, 0.0, 0.0, 0.0, 2.03889536857605, -0.3287329375743866, -0.04518204554915428, -0.04023637995123863, 1.4511274099349976, 0.3304794430732727
478220, 0.0, 0.0, 0.0, 0.0, 2.0389468669891357, -0.33080369234085083, -0.049205876886844635, -0.04105895757675171, 1.4476569890975952, 0.3008175492286682
478230, 0.0, 0.0, 0.0, 0.0, 2.0388035774230957, -0.32811808586120605, -0.03446477651596069, -0.038824327290058136, 1.4183439016342163, 0.3770289719104767
478241, 0.0, 0.0, 0.0, 0.0, 2.038872480392456, -0.3301262855529785, -0.03822977840900421, -0.03957178071141243, 1.4151853322982788, 0.34573894739151
478251, 0.0, 0.0, 0.0, 0.0, 2.0389459133148193, -0.3329077363014221, -0.04201820120215416, -0.040243007242679596, 1.408156156539917, 0.3124004900455475
478260, 0.0, 0.0, 0.0, 0.0, 2.038827896118164, -0.32708972692489624, -0.04612079635262489, -0.04138937592506409, 1.4307186603546143, 0.3045448362827301
478270, 0.0, 0.0, 0.0, 0.0, 2.0387260913848877, -0.3261279761791229, -0.030902953818440437, -0.038656339049339294, 1.3950037956237793, 0.3865202069282532
478280, 0.0, 0.0, 0.0, 0.0, 2.038794994354248, -0.3284309208393097, -0.03440482169389725, -0.03914214298129082, 1.3898639678955078, 0.3541600704193115
478290, 0.0, 0.0, 0.0, 0.0, 2.0387003421783447, -0.32121723890304565, -0.038040805608034134, -0.039489299058914185, 1.413465976715088, 0.3429408073425293
478300, 0.0, 0.0, 0.0, 0.0, 2.0387749671936035, -0.32347914576530457, -0.041743502020835876, -0.03998464345932007, 1.4084101915359497, 0.31285324692726135
478310, 0.0, 0.0, 0.0, 0.0, 2.0388731956481934, -0.3265332877635956, -0.04541417211294174, -0.040273599326610565, 1.3989907503128052, 0.2811521589756012
478320, 0.0, 0.0, 0.0, 0.0, 2.0387659072875977, -0.3261983096599579, -0.029982879757881165, -0.03774072229862213, 1.361984133720398, 0.35818132758140564
478330, 0.0, 0.0, 0.0, 0.0, 2.0388734340667725, -0.3288591802120209, -0.03333226963877678, -0.037921637296676636, 1.3545026779174805, 0.3261403739452362
478340, 0.0, 0.0, 0.0, 0.0, 2.038961410522461, -0.3312525153160095, -0.0367605984210968, -0.03819829225540161, 1.347903847694397, 0.2962275743484497
478350, 0.0, 0.0, 0.0, 0.0, 2.039062738418579, -0.3343724012374878, -0.04018326848745346, -0.03856239467859268, 1.3373607397079468, 0.2648417055606842
478360, 0.0, 0.0, 0.0, 0.0, 2.038797378540039, -0.32601767778396606, -0.02562623657286167, -0.03675490990281105, 1.3297674655914307, 0.36777859926223755
478370, 0.0, 0.0, 0.0, 0.0, 2.0388989448547363, -0.3289699852466583, -0.02873056009411812, -0.03689952567219734, 1.3206355571746826, 0.3349369764328003
478380, 0.0, 0.0, 0.0, 0.0, 2.039006233215332, -0.3316284120082855, -0.03194301202893257, -0.036866847425699234, 1.3127893209457397, 0.3043966293334961
478390, 0.0, 0.0, 0.0, 0.0, 2.039130449295044, -0.3340698480606079, -0.035200439393520355, -0.03701671212911606, 1.3057233095169067, 0.27615922689437866
478400, 0.0, 0.0, 0.0, 0.0, 2.0390872955322266, -0.3288424611091614, -0.038202788680791855, -0.03712312877178192, 1.3219633102416992, 0.2660837471485138
478410, 0.0, 0.0, 0.0, 0.0, 2.0390217304229736, -0.3295089602470398, -0.025343934074044228, -0.034980058670043945, 1.2882791757583618, 0.33045220375061035
478420, 0.0, 0.0, 0.0, 0.0, 2.0391435623168945, -0.3325482904911041, -0.028375059366226196, -0.03483922407031059, 1.2782976627349854, 0.29952847957611084
478430, 0.0, 0.0, 0.0, 0.0, 2.039257287979126, -0.3353153169155121, -0.03148572891950607, -0.03480129688978195, 1.2693763971328735, 0.27095136046409607
478441, 0.0, 0.0, 0.0, 0.0, 2.0393736362457275, -0.3378343880176544, -0.034611776471138, -0.034822843968868256, 1.2614763975143433, 0.24487173557281494
478451, 0.0, 0.0, 0.0, 0.0, 2.039285182952881, -0.33642345666885376, -0.02143363654613495, -0.032598771154880524, 1.2346502542495728, 0.3244403302669525
478460, 0.0, 0.0, 0.0, 0.0, 2.039236307144165, -0.33069589734077454, -0.02410949021577835, -0.0332283154129982, 1.2562553882598877, 0.3184506595134735
478470, 0.0, 0.0, 0.0, 0.0, 2.039369821548462, -0.3341355621814728, -0.027038544416427612, -0.03312503919005394, 1.2444335222244263, 0.28762373328208923
478480, 0.0, 0.0, 0.0, 0.0, 2.0395078659057617, -0.33725348114967346, -0.030041569843888283, -0.03303446248173714, 1.234061598777771, 0.2592119574546814
478490, 0.0, 0.0, 0.0, 0.0, 2.0394811630249023, -0.3379457890987396, -0.019077492877840996, -0.031208442524075508, 1.205640435218811, 0.3206624388694763
478501, 0.0, 0.0, 0.0, 0.0, 2.0396063327789307, -0.3406292498111725, -0.021709538996219635, -0.03104812651872635, 1.1972838640213013, 0.29331615567207336
478510, 0.0, 0.0, 0.0, 0.0, 2.0396080017089844, -0.3359709680080414, -0.023987047374248505, -0.030931245535612106, 1.2117804288864136, 0.28305304050445557
478520, 0.0, 0.0, 0.0, 0.0, 2.039754629135132, -0.3393859267234802, -0.026837052777409554, -0.03059118427336216, 1.2003058195114136, 0.254995733499527
478530, 0.0, 0.0, 0.0, 0.0, 2.039881944656372, -0.3424588143825531, -0.029742125421762466, -0.030281171202659607, 1.19040846824646, 0.22951625287532806
478541, 0.0, 0.0, 0.0, 0.0, 2.0398287773132324, -0.3418688476085663, -0.017328990623354912, -0.02815069444477558, 1.1642789840698242, 0.3046674132347107
478550, 0.0, 0.0, 0.0, 0.0, 2.039961099624634, -0.34471163153648376, -0.019835665822029114, -0.0280145313590765, 1.1554980278015137, 0.27873215079307556
478560, 0.0, 0.0, 0.0, 0.0, 2.039954423904419, -0.33956456184387207, -0.022376317530870438, -0.028571441769599915, 1.17595636844635, 0.27348384261131287
478570, 0.0, 0.0, 0.0, 0.0, 2.0401086807250977, -0.343087762594223, -0.025143638253211975, -0.028225602582097054, 1.164402961730957, 0.2463957518339157
478580, 0.0, 0.0, 0.0, 0.0, 2.0402464866638184, -0.3462758958339691, -0.02792935259640217, -0.028106357902288437, 1.1544568538665771, 0.222108393907547
478591, 0.0, 0.0, 0.0, 0.0, 2.0402419567108154, -0.3473719358444214, -0.01743767224252224, -0.02627100795507431, 1.1285613775253296, 0.278633713722229
478600, 0.0, 0.0, 0.0, 0.0, 2.0402777194976807, -0.3431856632232666, -0.019426805898547173, -0.025949297472834587, 1.1420226097106934, 0.26921552419662476
478610, 0.0, 0.0, 0.0, 0.0, 2.040435314178467, -0.34675267338752747, -0.02207498624920845, -0.02549360692501068, 1.130834937095642, 0.24334809184074402
478620, 0.0, 0.0, 0.0, 0.0, 2.0405631065368652, -0.3499786853790283, -0.024735907092690468, -0.02516871877014637, 1.1213208436965942, 0.22014468908309937
478630, 0.0, 0.0, 0.0, 0.0, 2.040546178817749, -0.35093170404434204, -0.013624916784465313, -0.02334780804812908, 1.095729947090149, 0.28476762771606445
478640, 0.0, 0.0, 0.0, 0.0, 2.0406768321990967, -0.353628545999527, -0.01591024547815323, -0.023213930428028107, 1.0889687538146973, 0.26268094778060913
478650, 0.0, 0.0, 0.0, 0.0, 2.0407166481018066, -0.3487333655357361, -0.018218234181404114, -0.023549454286694527, 1.109852910041809, 0.25859329104423523
478660, 0.0, 0.0, 0.0, 0.0, 2.0408554077148438, -0.3511205017566681, -0.02073776163160801, -0.023291312158107758, 1.1051697731018066, 0.2384737879037857
478670, 0.0, 0.0, 0.0, 0.0, 2.040996551513672, -0.3541077971458435, -0.023309525102376938, -0.022823292762041092, 1.0976948738098145, 0.2172689437866211
478680, 0.0, 0.0, 0.0, 0.0, 2.0410022735595703, -0.35528674721717834, -0.01420915313065052, -0.021170150488615036, 1.077384352684021, 0.2641794979572296
478690, 0.0, 0.0, 0.0, 0.0, 2.041142702102661, -0.3577462136745453, -0.01654318906366825, -0.020879212766885757, 1.0725340843200684, 0.24392622709274292
478700, 0.0, 0.0, 0.0, 0.0, 2.0412065982818604, -0.35356655716896057, -0.018473273143172264, -0.02064015343785286, 1.0876641273498535, 0.2371671497821808
478710, 0.0, 0.0, 0.0, 0.0, 2.0413312911987305, -0.3556799292564392, -0.020959872752428055, -0.020482752472162247, 1.0847395658493042, 0.21950407326221466
478720, 0.0, 0.0, 0.0, 0.0, 2.041356325149536, -0.35691332817077637, -0.01214838121086359, -0.018891777843236923, 1.0650880336761475, 0.26759961247444153
478730, 0.0, 0.0, 0.0, 0.0, 2.0414741039276123, -0.3593313992023468, -0.014354481361806393, -0.01872311159968376, 1.060465693473816, 0.24798984825611115
478740, 0.0, 0.0, 0.0, 0.0, 2.041595458984375, -0.36151206493377686, -0.016634540632367134, -0.01852748729288578, 1.057159662246704, 0.22973711788654327
478750, 0.0, 0.0, 0.0, 0.0, 2.0416674613952637, -0.3565666973590851, -0.018976906314492226, -0.018854334950447083, 1.0793391466140747, 0.22687923908233643
478760, 0.0, 0.0, 0.0, 0.0, 2.0417845249176025, -0.35841986536979675, -0.02143850177526474, -0.01871401071548462, 1.0778404474258423, 0.21049118041992188
478770, 0.0, 0.0, 0.0, 0.0, 2.041795253753662, -0.35877227783203125, -0.013333684764802456, -0.017457973212003708, 1.0646635293960571, 0.25455355644226074
478780, 0.0, 0.0, 0.0, 0.0, 2.041912794113159, -0.3610531687736511, -0.015604186803102493, -0.017210939899086952, 1.0610036849975586, 0.23598024249076843
478790, 0.0, 0.0, 0.0, 0.0, 2.042034864425659, -0.36304405331611633, -0.01794971525669098, -0.01715240627527237, 1.0585445165634155, 0.2186744213104248
478800, 0.0, 0.0, 0.0, 0.0, 2.0421197414398193, -0.35875436663627625, -0.019925208762288094, -0.016992220655083656, 1.0744273662567139, 0.2130928784608841
478810, 0.0, 0.0, 0.0, 0.0, 2.0421032905578613, -0.3588614761829376, -0.009686104021966457, -0.015615327283740044, 1.0581483840942383, 0.27295488119125366
478820, 0.0, 0.0, 0.0, 0.0, 2.0422215461730957, -0.35928088426589966, -0.011949235573410988, -0.015580560080707073, 1.0617400407791138, 0.25736793875694275
478831, 0.0, 0.0, 0.0, 0.0, 2.0423381328582764, -0.36156466603279114, -0.014192167669534683, -0.015440854243934155, 1.0578579902648926, 0.23888657987117767
478840, 0.0, 0.0, 0.0, 0.0, 2.0424420833587646, -0.363550066947937, -0.01651172526180744, -0.015252146869897842, 1.055270791053772, 0.22144782543182373
478850, 0.0, 0.0, 0.0, 0.0, 2.042534828186035, -0.3585650622844696, -0.018884390592575073, -0.015476029366254807, 1.0775500535964966, 0.21874478459358215
478860, 0.0, 0.0, 0.0, 0.0, 2.0425498485565186, -0.35905909538269043, -0.011212504468858242, -0.014250954613089561, 1.0647668838500977, 0.2595371901988983
478870, 0.0, 0.0, 0.0, 0.0, 2.0426719188690186, -0.3594788610935211, -0.013613657094538212, -0.014137102290987968, 1.0682792663574219, 0.24372552335262299
478880, 0.0, 0.0, 0.0, 0.0, 2.04278564453125, -0.359876811504364, -0.016131402924656868, -0.014089301228523254, 1.0718461275100708, 0.2284451723098755
478890, 0.0, 0.0, 0.0, 0.0, 2.0428850650787354, -0.3613223433494568, -0.018542341887950897, -0.013872267678380013, 1.0715521574020386, 0.21284893155097961
478900, 0.0, 0.0, 0.0, 0.0, 2.042905569076538, -0.36026597023010254, -0.010359261184930801, -0.012560655362904072, 1.0627641677856445, 0.26002296805381775
478910, 0.0, 0.0, 0.0, 0.0, 2.0429062843322754, -0.36683106422424316, -0.010494813323020935, -0.012149845249950886, 1.0398759841918945, 0.24606923758983612
478920, 0.0, 0.0, 0.0, 0.0, 2.042999744415283, -0.3687554895877838, -0.012711755000054836, -0.011957088485360146, 1.0368099212646484, 0.22762909531593323
478931, 0.0, 0.0, 0.0, 0.0, 2.043095350265503, -0.37044885754585266, -0.01499840896576643, -0.01185083668678999, 1.0348517894744873, 0.21057461202144623
478941, 0.0, 0.0, 0.0, 0.0, 2.0432024002075195, -0.3658517897129059, -0.01739574410021305, -0.012089772149920464, 1.0551161766052246, 0.2063838541507721
478950, 0.0, 0.0, 0.0, 0.0, 2.0432000160217285, -0.3712889850139618, -0.01003083772957325, -0.010582013055682182, 1.023470401763916, 0.2405773550271988
478960, 0.0, 0.0, 0.0, 0.0, 2.0433082580566406, -0.3665807545185089, -0.012091252021491528, -0.010986450128257275, 1.043684959411621, 0.23615789413452148
478970, 0.0, 0.0, 0.0, 0.0, 2.0433921813964844, -0.3686150908470154, -0.014360472559928894, -0.01096237450838089, 1.0397154092788696, 0.21743322908878326
478980, 0.0, 0.0, 0.0, 0.0, 2.0434741973876953, -0.370402455329895, -0.01670183055102825, -0.010998671874403954, 1.036964774131775, 0.20020928978919983
478990, 0.0, 0.0, 0.0, 0.0, 2.043466806411743, -0.37090733647346497, -0.009405410848557949, -0.01001142617315054, 1.0228577852249146, 0.24414515495300293
479000, 0.0, 0.0, 0.0, 0.0, 2.043583393096924, -0.3669462502002716, -0.011028188280761242, -0.00983373261988163, 1.036787986755371, 0.23691914975643158
479010, 0.0, 0.0, 0.0, 0.0, 2.043663263320923, -0.3683355152606964, -0.013243112713098526, -0.009945600293576717, 1.0359541177749634, 0.2206665724515915
479020, 0.0, 0.0, 0.0, 0.0, 2.0437564849853516, -0.3685784637928009, -0.01574048027396202, -0.0098985955119133, 1.0391089916229248, 0.20567530393600464
479030, 0.0, 0.0, 0.0, 0.0, 2.0438358783721924, -0.36981379985809326, -0.01811090111732483, -0.009877770207822323, 1.0387338399887085, 0.19098521769046783
479040, 0.0, 0.0, 0.0, 0.0, 2.0438084602355957, -0.3704501688480377, -0.009602261707186699, -0.008879432454705238, 1.0218746662139893, 0.23873721063137054
